ID,Question ID,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explain,Difficulty,Publish,Created At,Updated At
222024,4173,"রবীন্দ্রনাথ ঠাকুরের প্রকাশিত প্রথম কবিতা কোনটি?  ","ক) কবি কাহিনী ","খ) নির্ঝরের স্বপ্নভঙ্গ ","গ) প্রভাত সঙ্গীত ","ঘ) হিন্দুমেলার উপহার ",,4,"&bull; আট বছর বয়সে রবীন্দ্রনাথ ঠাকুর কবিতা লেখা শুরু করেন।<br />- ১৮৭৪ সালে তত্ত্ববোধিনী পত্রিকায় তাঁর &ldquo;অভিলাষ&rdquo; কবিতাটি প্রকাশিত হয়। এটিই ছিল তার প্রথম প্রকাশিত রচনা।&nbsp;<br />- প্রথম প্রকাশিত কবিতা: <strong>&lsquo;হিন্দুমেলার উপহার&rsquo; (১৮৭৪)।</strong><br />- প্রথম প্রকাশিত কাব্যগ্রন্থ: &lsquo;কবি-কাহিনী&rsquo; ( ১৮৭৮ )।<br />- &lsquo;বনফুল&rsquo; কাব্যগ্রন্থ ১৮৮০ সালে প্রকাশিত রবীন্দ্রনাথ ঠাকুরের দ্বিতীয় কাব্যগ্রন্থ।<br />- রবীন্দ্রনাথ ঠাকুরের প্রথম প্রকাশিত কাব্যগ্রন্থের নাম &lsquo;কবি-কাহিনী&rsquo; (প্রকাশ:১৮৭৮)।<br /><br />উৎস: বাংলা ভাষা ও সাহিত্য জিজ্ঞাসা, ড. সৌমিত্র শেখর।",1,True,2022-12-27 12:01:38.321102+00:00,2023-01-01 17:52:13.327166+00:00
222040,4173,রবীন্দ্রনাথ ঠাকুর তাঁর 'আকাশ-প্রদীপ' কাব্যগ্রন্থ কাকে উৎসর্গ করেন?,ক) চিত্তরঞ্জন দাস,খ) সুধীন্দ্রনাথ দত্ত,"গ) সুভাষচন্দ্র বসু ",ঘ) কাজী নজরুল ইসলাম,,,"রবীন্দ্রনাথ ঠাকুর &nbsp;&lsquo;আকাশ-প্রদীপ&rsquo; কাব্যগ্রন্থটি সুধীন্দ্রনাথ দত্তকে উৎসর্গ করেন।&nbsp;<br />- এ কাব্যগ্রন্থের অধিকাংশ কবিতায় শৈশবস্মৃতি &nbsp;এবং জীবন সায়াহ্নের অনুভূতি প্রকাশ পেয়েছে।&nbsp;<br />- 'গোধূলিতে নামল আঁধার' এ কাব্যগ্রন্থের মূল সুর।&nbsp;<br /><br />অন্যদিকে,&nbsp;<br />- রবীন্দ্রনাথ ঠাকুর গীতিনাট্য &lsquo;বসন্ত&rsquo; কাজী নজরুল ইসলামকে উৎসর্গ করেন।<br />- সুধীন্দ্রনাথ দত্ত 'তন্বী' কাব্যগ্রন্থটি রবীন্দ্রনাথকে উৎসর্গ করেন।&nbsp;<br /><br />উৎস: বাংলা ভাষা ও সাহিত্য জিজ্ঞাসা, ড. সৌমিত্র শেখর।",1,True,2022-12-27 12:21:38.044206+00:00,2023-01-01 17:52:14.065277+00:00
222046,4173,"রবীন্দ্রনাথ ঠাকুর রচিত ভারতবর্ষের রাজনৈতিক সমস্যা বিষয়ক প্রবন্ধ সংকলন কোনটি? ",ক) কালান্তর,"খ) মানুষের ধর্ম ","গ) বঙ্গদর্শন ","ঘ) অনধিকার প্রবেশ ",,1,"&bull; রবীন্দ্রনাথ ঠাকুরের রাজনৈতিক প্রবন্ধের গ্রন্থ কালান্তর। এটি প্রথমে ১৯৩৭ সালে প্রকাশিত হয়।<br />- পরবর্তীতে ১৯৪১ সালে নতুন প্রবন্ধ যুক্ত হয়। &lsquo;সভ্যতার সংকট&rsquo; তার অন্যতম।<br />- সভ্যতার সংকট প্রবন্ধে রবীন্দ্রনাথ ঠাকুর উল্লিখিত উক্তিটি করেছেন।<br /><br />&bull; রবীন্দ্রনাথ ঠাকুরের অন্যান্য উল্লেখযোগ্য প্রবন্ধগ্রন্থ-&nbsp;<br />- পঞ্চভূত&nbsp;<br />- বিচিত্র প্রবন্ধ<br />- সাহিত্য<br />- মানুষের ধর্ম<br />- কালান্তর।<br /><br />উৎস: বাংলা ভাষা ও সাহিত্য জিজ্ঞাসা, ড. সৌমিত্র শেখর।",1,True,2022-12-27 12:25:42.313792+00:00,2023-01-01 17:52:14.389947+00:00
222050,4173,"রবীন্দ্রনাথ ঠাকুর সর্বশেষ ঢাকায় আসেন কত সালে? ",ক) ১৮৮৯,খ) ১৮৯২,গ) ১৯২৬,ঘ) ১৯৩২,,3,"&bull; রবীন্দ্রনাথ ঠাকুর ২ বার ঢাকায় আসেন।&nbsp;<br />- ১৮৮৯ সালে প্রথমবার এবং<strong> ১৯২৬ সালে দ্বিতীয়বার&nbsp;&nbsp;</strong><br />- ১৯২৬ সালের ১০ ফেব্রুয়ারি ঢাকা বিশ্ববিদ্যালয়রের &nbsp;কার্জন হলে রবীন্দ্রনাথ ঠাকুর তাঁর &nbsp;প্রথম বক্তৃতা দেন। &nbsp;<br />- ১৯২৬ সালের ১৩ই ফেব্রুয়ারি তিনি দ্বিতীয় বক্তৃতা প্রদান করেন। &nbsp;<br /><br />- রবীন্দ্রনাথ ঠাকুর ১৯১৫ সালে ব্রিটিশ সরকার কর্তৃক নাইটহুড উপাধি লাভ করেন। পরবর্তীতে ১৯১৯ সালে তা ফিরিয়ে দেন।<br />- ১৯১৩ সালে রবীন্দ্রনাথ ঠাকুর সাহিত্যে নোবেল পুরস্কার পান।<br />- ১৯১৩ সালে কলকাতা বিশ্ববিদ্যালয় তাঁকে ডি. লিট. উপাধি প্রদান করেন।<br />- ১৯৩৬ সালে ঢাকা বিশ্ববিদ্যালয় তাঁকে ডি. লিট. উপাধি প্রদান করেন।<br /><br />উৎস : বাংলা ভাষা ও সাহিত্য জিজ্ঞাসা - ড. সৌমিত্র শেখর, বাংলাপিডিয়া",1,True,2022-12-27 12:32:42.718211+00:00,2023-01-01 17:52:14.777768+00:00
222073,4173,"'অন্যায় যে করে আর অন্যায় যে সহে, তব ঘৃণা যেনো তারে তৃণ সম দহে' উক্তিটির রচয়িতা কে? ","ক) কামিনী রায় ","খ) রজনীকান্ত সেন ",গ) রবীন্দ্রনাথ ঠাকুর,"ঘ) কাজী নজরুল ইসলাম ",,3,"আলোচ্য উক্তিটি রবীন্দ্রনাথ ঠাকুর রচিত ন্যায়দন্ড কবিতা থেকে নেয়া হয়েছে।&nbsp;<br /><br />কবিতাটি নিম্নরূপ-&nbsp;<br /><br />ন্যায়দন্ড কবিতা <br />- রবীন্দ্রনাথ ঠাকুর<br /><br />&nbsp;তোমার ন্যায়ের দণ্ড প্রত্যেকের করে &nbsp;<br />&nbsp;অর্পণ করেছ নিজে। প্রত্যেকের &rsquo;পরে &nbsp;<br />&nbsp;দিয়েছ শাসনভার হে রাজাধিরাজ। &nbsp;<br />&nbsp;সে গুরু সম্মান তব সে দুরূহ কাজ &nbsp;<br />&nbsp;নমিয়া তোমারে যেন শিরোধার্য করি &nbsp;<br />&nbsp;সবিনয়ে। তব কার্যে যেন নাহি ডরি &nbsp;<br />&nbsp;কভু কারে। &nbsp;<br /><br />&nbsp;ক্ষমা যেথা ক্ষীণ দুর্বলতা, &nbsp;<br />&nbsp;হে রুদ্র, নিষ্ঠুর যেন হতে পারি তথা &nbsp;<br />&nbsp;তোমার আদেশে। যেন রসনায় মম &nbsp;<br />&nbsp;সত্যবাক্য ঝলি উঠে খরখড়্গসম &nbsp;<br />&nbsp;তোমার ইঙ্গিতে। যেন রাখি তব মান &nbsp;<br />&nbsp;তোমার বিচারাসনে লয়ে নিজ স্হান। &nbsp;<br /><br />&nbsp;অন্যায় যে করে আর অন্যায় যে সহে &nbsp;<br />&nbsp;তব ঘৃণা যেন তারে তৃণসম দহে।<br /><br />উৎস: ন্যায়দন্ড কবিতা,&nbsp;রবীন্দ্রনাথ ঠাকুর",1,True,2022-12-27 12:52:54.186213+00:00,2023-01-01 17:52:15.272485+00:00
222083,4173,"রবীন্দ্রনাথ ঠাকুর রচিত সমাজসমস্যামূলক ছোটগল্প কোনটি? ",ক) কঙ্কাল,খ) রবিবার,গ) শেষকথা,ঘ) যজ্ঞেশ্বরের যজ্ঞ,,4,"রবীন্দ্রনাথ ঠাকুর রচিত চারটি অতিপ্রাকৃতিক গল্প:<br />- ক্ষুধিত পাষাণ<br />- নিশীতে<br />- মণিহার<br />- কঙ্কাল<br /><br />রবীন্দ্রনাথ ঠাকুর রচিত আধুনিক মনস্তত্ত্ব নিয়ে ছোটগল্প:&nbsp;<br />- রবিবার<br />- শেষকথা<br />- ল্যাবরেটরি।<br /><br />রবীন্দ্রনাথ ঠাকুর রচিত সমাজসমস্যামূলক ছোটগল্প:&nbsp;<br />- দেনাপাওনা<br />- রামকানাইয়ের নির্বুদ্ধিতা<br />- যজ্ঞেশ্বরের যজ্ঞ<br />- অনধিকার প্রবেশ।&nbsp;<br /><br />উৎস: বাংলা ভাষা ও সাহিত্য জিজ্ঞাসা, ড. সৌমিত্র শেখর।",1,True,2022-12-27 13:03:42.277409+00:00,2023-01-01 17:52:15.805444+00:00
221310,4132,"""গগনে গরজে মেঘ, ঘন বরষা।<br />&nbsp; &nbsp; &nbsp;কূলে একা বসে আছি, নাহি ভরসা।""- এ উদ্ধতাংশটি কোন কবির রচনা?",রবীন্দ্রনাথ ঠাকুর,নবীনচন্দ্র সেন,গোলাম মোস্তফা,সুফী মোতাহের হোসেন,,1,"&bull; আলোচ্য চরণটি রবীন্দ্রনাথ ঠাকুরের 'সোনার তরী' কবিতা থেকে নেয়া হয়েছে।&nbsp;<br /><br />&bull; 'সোনার তরী' রবীন্দ্রনাথ ঠাকুরের 'সোনার তরী' কাব্যগ্রন্থের নাম-কবিতা।<br />- এ কবিতায় নিবিড়ভাবে মিশে আছে কবির জীবন দর্শন। সোনার তরী 'মাত্রাবৃত্ত' ছন্দে রচিত।<br />- এর অধিকাংশ পঙক্তি ৮+৫ মাত্রার পূর্ণপর্বে বিন্যস্ত।<br />- রবীন্দ্রনাথ ঠাকুরের 'সোনার তরী' কাব্যগ্রন্থটি ১৮৯৪ সালে প্রকাশিত হয়।&nbsp;<br />- এই গ্রন্থের উল্লেখযোগ্য কবিতা কুষ্টিয়ার শিলাইদহে বসে লেখা হয়েছে।<br /><br />কবিতাটি নিম্নরূপ-&nbsp;<br /><br />সোনার তরী<br />রবীন্দ্রনাথ ঠাকুর<br /><br /><strong>গগনে গরজে মেঘ, ঘন বরষা।</strong><br /><strong>&nbsp; &nbsp; &nbsp;কূলে একা বসে আছি, নাহি ভরসা।</strong><br />&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; রাশি রাশি ভারা ভারা<br />&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; ধান কাটা হল সারা,<br />&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; ভরা নদী ক্ষুরধারা<br />&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; খরপরশা।<br />&nbsp; &nbsp; &nbsp;কাটিতে কাটিতে ধান এল বরষা।<br />&nbsp; &nbsp; &nbsp;একখানি ছোটো খেত, আমি একেলা,<br />&nbsp; &nbsp; &nbsp;চারি দিকে বাঁকা জল করিছে খেলা।<br />&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; পরপারে দেখি আঁকা<br />&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; তরুছায়ামসীমাখা<br />&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; গ্রামখানি মেঘে ঢাকা<br />&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; প্রভাতবেলা-- (সংক্ষিপ্ত)&nbsp;<br /><br />উৎস: সাহিত্যপাঠ, একাদশ-দ্বাদশ শ্রেণি।",1,True,2022-12-25 08:05:08.775393+00:00,2023-09-04 04:39:24.884115+00:00
222144,4132,`সঞ্চয়িতা‘ কোন কবির কাব্য সংকলন?,ক) রবীন্দ্রনাথ ঠাকুর,খ) কাজী নজরুল ইসলাম,গ) হাসান হাফিজুর রহমান,ঘ) সত্যেন্দ্রনাথ দত্ত,,1,"&bull; 'সঞ্চয়িতা' রবীন্দ্রনাথ ঠাকুরের কাব্য সংকলন ।<br /><br />রবীন্দ্রনাথের বিখ্যাত কাব্যগ্রন্থ গুলো হল :<br />- কবিকাহিনী<br />- বনফুল (১৫ বছর বয়সে প্রকাশিত হয়)<br />- গীতাঞ্জলি( নোবেল পুরস্কার লাভ করে)<br />- খেয়া (বিজ্ঞানী জগদীশচন্দ্র বসুকে উৎসর্গ করেন)<br />- সোনার তরী (মাত্রাবৃত্ত ছন্দে রচিত কাব্যটি তিনি বাংলাদেশের শিলাইদহের রচনা করেন)<br />- চিত্রা<br />- কথা ও কাহিনী প্রভৃতি<br /><br />উৎস: বাংলা ভাষা ও সাহিত্য জিজ্ঞাসা, ড. সৌমিত্র শেখর।",1,True,2022-12-28 06:29:19.990886+00:00,2023-01-02 17:54:02.570279+00:00
222636,4248,বিখ্যাত “শেষের কবিতা” উপন্যাসে কোন ভাষাবিদের নাম পাওয়া যায়?,"ক) ড. মুহম্মদ শহীদুল্লাহ ","খ) সুনীতিকুমার চট্টোপাধ্যায় ","গ) রাজা রামমোহন রায় ","ঘ) হরপ্রসাদ শাস্ত্রী ",,2,"&bull;&nbsp;রবীন্দ্রনাথ ঠাকুরের বিখ্যাত একটি উপন্যাস 'শেষের কবিতা'।&nbsp;<br />এই উপন্যাসের অন্যতম কেন্দ্রীয় চরিত্র অমিত।<br />সে যখন নির্জনতা ভোগের জন্যে শিলং গিয়েছিলো। তখন সে গল্পের বই না পড়ে সুনীতিকুমার চট্টোপাধ্যায়ের 'বাংলা ভাষার শব্দতত্ত্ব' পড়ছিলো লেখকের সঙ্গে মতান্তর ঘটবে এই একান্ত আশা মনে নিয়ে।<br /><br />&bull; রবীন্দ্রনাথ ঠাকুর রচিত 'শেষের কবিতা' তাঁর একটি রোমান্টিক উপন্যাস।<br />- এটি প্রকাশিত হয় ১৯২৯ সালে।<br />- এটিকে কাব্যোপন্যাসও বলা হয়।<br />- শেষের কবিতা উপন্যাস বিংশ শতকের বাংলার নবশিক্ষিত অভিজাত সমাজের জীবনকথা।<br />&bull; এই উপন্যাসের অন্যতম চরিত্রঃ<br />- অমিত,<br />- কেতকী ও<br />- লাবণ্য।<br /><br />উৎস: শেষের কবিতা, রবীন্দ্রনাথ ঠাকুর এবং বাংলা ভাষা ও সাহিত্য জিজ্ঞাসা, ড. সৌমিত্র শেখর।",1,True,2022-12-30 07:45:25.833873+00:00,2023-01-01 17:52:17.038262+00:00
222890,4648,"নোবেল প্রাপ্ত কাব্যগ্রন্থ 'গীতাঞ্জলি' এর ইংরেজি অনুবাদক কে? ",ক) ডব্লিউ. বি. ইয়েটস,খ) টি.এস.এলিয়ট,"গ) এল্যান জিন্সবার্গ ","ঘ) রবীন্দ্রনাথ ঠাকুর ",,4,"গীতাঞ্জলি রবীন্দ্রনাথ ঠাকুরের ১৫৭ টি গানের সংকলন।<br />- গানগুলি ১৯০৮ ও ১৯০৯ সালে রচিত এবং ১৯১০ সালে গ্রন্থাকারে প্রকাশিত।<br />- ১৯১২ সালে গীতাঞ্জলি কাব্যের ইংরেজি অনুবাদ Song Offerings প্রকাশিত হয়।<br />- Song Offerings - গ্রন্থের ভূমিকা লিখেছিলেন আইরিশ কবি ও নাট্যকার ইয়েটস্&zwnj;।<br /><strong>- রবীন্দ্রনাথ ঠাকুর নিজেই এই গ্রন্থের ইংরেজি অনুবাদ করেন।</strong><br />- ইংরেজি অনুবাদ পরবর্তীতে সম্পাদনা করেন - ডব্লিউ বি. ইয়েটস্&zwnj;।<br />- ১৯১৩ সালে Song Offerings গ্রন্থের জন্য তিনি প্রথম এশীয় হিসাবে সাহিত্যে নোবেল পুরস্কারে ভূষিত হয়েছিলেন।<br /><br />উৎস: বাংলা ভাষা ও সাহিত্য জিজ্ঞাসা, ড. সৌমিত্র শেখর এবং বাংলাপিডিয়া।",1,True,2022-12-31 11:19:18.866492+00:00,2023-01-02 17:54:12.293444+00:00
223502,4666,‘বউঠাকুরানীর হাট’ উপন্যাসটির রচয়িতা কে?,ক) বঙ্কিমচন্দ্র চট্টোপাধ্যায়,খ) রবীন্দ্রনাথ ঠাকুর,গ) প্রমথ চৌধুরী,ঘ) অমিয় চক্রবর্তী,,2,"&bull; রবীন্দ্রনাথ ঠাকুর(১৮৬১-১৯৪১) &nbsp;কবি, সঙ্গীতজ্ঞ, কথাসাহিত্যিক, নাট্যকার, চিত্রশিল্পী, প্রাবন্ধিক, দার্শনিক, শিক্ষাবিদ ও সমাজ-সংস্কারক। মূলত কবি হিসেবেই তাঁর প্রতিভা বিশ্বময় স্বীকৃত। ১৯১৩ সালে তাঁকে নোবেল পুরস্কারে ভূষিত করা হয়। এশিয়ার বিদগ্ধ ও বরেণ্য ব্যক্তিদের মধ্যে তিনিই প্রথম এই পুরস্কার জয়ের গৌরব অর্জন করেন।<br /><br />হঠাৎ করেই আত্মকেন্দ্রিক জগৎ থেকে মুক্তি পেয়ে কবি এসে দাঁড়ান মানুষের জগতে। এখান থেকেই রবীন্দ্রপ্রতিভার সত্যিকার স্ফূরণ ঘটে। তিনি একে একে রচনা করেন <br />- ছবি ও গান (১৮৮৪), <br />- প্রকৃতির প্রতিশোধ (১৮৮৪),<br />- কড়ি ও কোমল (১৮৮৬), <br />- মায়ার খেলা (১৮৮৮) ও<br />- মানসী (১৮৯০) কাব্য। <br /><br />&bull; পাশাপাশি লেখেন গদ্যপ্রবন্ধ, সমালোচনা, উপন্যাস প্রভৃতি। এ সময়ই রচিত হয় তাঁর প্রথম দুটি উপন্যাস <strong>বউঠাকুরানীর হাট</strong> (১৮৮৩) ও রাজর্ষি (১৮৮৭)।<br /><br />উৎস: বাংলাপিডিয়া।",1,True,2023-01-02 13:21:24.849104+00:00,2023-01-07 17:57:55.505130+00:00
223825,4581,"রবীন্দ্রনাথ ঠাকুরকে বলা হয়- ","ক) কাব্যগ্রন্থের জনক ",খ) ছোটগল্পের জনক,গ) উপন্যাসের জনক,"ঘ) চলিত রীতির প্রবর্তক ",,2,"&bull; বাংলা সাহিত্যের ছোটগল্পের জনক রবীন্দ্রনাথ ঠাকুর।<br />- রবীন্দ্রনাথ ঠাকুরের প্রথম প্রকাশিত ছোটগল্পের নাম ভিখারিণী। এটি বাংলা সাহিত্যের প্রথম ছোটগল্প।<br /><br />রবীন্দ্রনাথ ছোটগল্পের বিষয় ও রীতি সম্বন্ধে তাঁর 'বর্ষাযাপন' কবিতায় বলেছেন&mdash;<br />&ldquo;ছােটো প্রাণ, ছােট ব্যথা ছােটো ছােটো দুঃখ কথা<br />নিতান্তই সহজ সরল,<br />সহস্র বিস্মৃতি রাশি প্রত্যহ যেতেছে ভাসি<br />তারি দু-চারিটি অশ্রুজল।<br />নাহি বর্ণনার ছটা ঘটনার ঘনঘটা<br />নাহি তত্ত্ব, নাহি উপদেশ।<br />অন্তরে অতৃপ্তি রবে, সাঙ্গ করি মনে হবে<br />শেষ হয়ে হইল না শেষ।&rdquo;<br /><br />অন্যদিকে,&nbsp;<br />বাংলা সাহিত্যে চলিত গদ্যরীতির প্রবর্তক হলেন প্রমথ চৌধুরী।<br />বঙ্কিমচন্দ্র চট্টোপাধ্যায় (১৮৩৮-১৮৯৪) আধুনিক বাংলা উপন্যাসের জনক বলে স্বীকৃত।&nbsp;<br /><br />উৎস: বাংলা ভাষা ও সাহিত্য জিজ্ঞাসা, ড. সৌমিত্র শেখর।",1,True,2023-01-04 05:12:18.355714+00:00,2023-01-06 18:00:06.930642+00:00
